,id,text,created_at,elden ring,retweet_count,reply_count,like_count,quote_count,polarity
21514,1601066020256747520,Congrats  Elden Ring for GOTY     ,2022-12-09T04:07:40.000Z,1.0,0,0,2,0,0.0
21516,1601066017639174144,Congratulations to Elden Ring they honestly deserved that Game of the year award the best part of the awards this year was the genshin and sonic fans battling it out,2022-12-09T04:07:39.000Z,1.0,0,0,0,0,0.39999999999999997
21531,1601066007820267520,Elden Ring GOTY  Congrats,2022-12-09T04:07:37.000Z,1.0,0,0,0,0,0.0
21541,1601065996953214976,The Microsoft Theater is on its feet celebrating Elden Ring winning Game of the Year at   IGN,2022-12-09T04:07:34.000Z,1.0,0,0,0,0,0.04999999999999999
21542,1601065996680564737,I dont understand why all these Xbox fans are celebrating Elden Ring  well deserved win  as if it were a Microsoft exclusive  It s a multi platform game guys lol,2022-12-09T04:07:34.000Z,1.0,0,0,4,1,0.4000000000000001
21543,1601065996281733120,GOTY  Elden Ring,2022-12-09T04:07:34.000Z,1.0,0,0,0,0,0.0
21552,1601065987972866049,Wow fuckin elden ring,2022-12-09T04:07:32.000Z,1.0,0,0,0,0,0.1
21555,1601065986282905600,WAS THAT SUPPOSE TO HAPPEN IM SO CONFUSED THANK YOU ELDEN RING FOR BILL CLINTON  ,2022-12-09T04:07:32.000Z,1.0,0,0,2,0,-0.4
21561,1601065981341667328,I have to start a new journey now for the game of the year  ELDEN RING,2022-12-09T04:07:30.000Z,1.0,0,0,1,0,-0.13181818181818183
21562,1601065980146307072,WE RE ADDING THE WHITE GLINT TO ELDEN RING,2022-12-09T04:07:30.000Z,1.0,0,0,1,0,0.0
21565,1601065979681050624,Elden Ring become game of the year   Congratulation FromSoftware ,2022-12-09T04:07:30.000Z,1.0,0,0,3,0,-0.4
21567,1601065977906483200,God of War Ragnark Won Rewards so I m happy Elden Ring got Game of the Year  I have nothing but respect GG  I never played Elden Ring Yet but I bet it s a good game Can t wait to try it soon,2022-12-09T04:07:30.000Z,2.0,0,1,1,0,0.17500000000000002
21569,1601065975600013312,A guy literally came from the back rows and walked up with the Elden Ring award receivers and nobody stopped him and then he said  Bill Clinton  lol  What an ending ,2022-12-09T04:07:29.000Z,1.0,4,1,8,0,0.4
21575,1601065970285481984,So happy for Elden Ring and that team ,2022-12-09T04:07:28.000Z,1.0,0,0,0,0,0.8
21576,1601065970025762817,Lets all just  collectively purge weird moment that from our consciousness and dont let it detract from the fact that Elden Ring won and that Miyazaki was genuinely shocked and deserved ALL OF THAT PRAISE,2022-12-09T04:07:28.000Z,1.0,0,0,4,0,-0.6
21579,1601065969530830848,Where that Elden Ring DLC,2022-12-09T04:07:28.000Z,1.0,0,1,8,0,0.0
21592,1601065961636777985,Congrats Elden Rings for,2022-12-09T04:07:26.000Z,1.0,0,0,0,0,0.0
21593,1601065960269828096,Absolutely   DESERVED  Elden Ring is easily this year s GOTY IMO  and is also possibly my favorite game of ALL TIME And that Armored Core announcement too  MY HEART CANT TAKE IT DUDE,2022-12-09T04:07:25.000Z,1.0,0,0,3,0,0.18333333333333332
21598,1601065959716196353,mf bill clinton next dlc for elden ring,2022-12-09T04:07:25.000Z,1.0,0,0,0,0,0.0
21607,1601065948982542336,ELDEN RING WON GAME OF THE YEAR    NOW COMETH THE AGE OF STARS ,2022-12-09T04:07:23.000Z,1.0,0,1,3,0,-0.4
21609,1601065947250405376,ELDEN RING NEGS,2022-12-09T04:07:22.000Z,1.0,0,0,1,0,0.0
21649,1601065919135899648,I need to play Elden Ring one day  grats on it getting GOTY  As for myself i screamed when i saw a fucking new Crash game  what did y all think of TGA ,2022-12-09T04:07:16.000Z,1.0,0,3,3,0,-0.13181818181818183
21651,1601065917948928002,Like congrats Elden Ring for Game of the Year  but your spotlight  bout to be stolen by all of us swearing that kid said Bill Clinton ,2022-12-09T04:07:15.000Z,1.0,0,0,0,0,-0.4
21682,1601065893475192833,celebrating by downing a full rum coke on stream XD ELDEN RING W,2022-12-09T04:07:10.000Z,1.0,0,1,0,0,0.35
21685,1601065890338213889,ELDEN RING     GOTY     I LOVE YOU  MIYAZAKI     ,2022-12-09T04:07:09.000Z,1.0,0,1,1,0,0.5
21691,1601065886546153472,ELDEN RING GOTYSE LO MERECE,2022-12-09T04:07:08.000Z,1.0,0,0,1,0,0.0
21695,1601065885757644800,Elden Ring one of the best scenes,2022-12-09T04:07:08.000Z,1.0,0,0,0,0,1.0
21696,1601065884956909569,Elden Ring staff after that guy walked up to the Mic,2022-12-09T04:07:07.000Z,1.0,2,0,9,0,0.0
21704,1601065880326053888,    and Elden Ring s GOTY award was forever tarnished by Bill Clinton  THE END,2022-12-09T04:07:06.000Z,1.0,0,1,3,0,0.0
21707,1601065876333416448,Re    Thank God Elden Ring won GOTY  thought GOWR was gonna win everything  Also Chris Judge  great speech and all but next time  keep it short   That Tekken trailer AAH   That FFXVI trailer AAH   That Bayonetta trailer AAH   Other than that it was alright ,2022-12-09T04:07:05.000Z,1.0,0,0,0,0,0.29500000000000004
21711,1601065873170522112,F  K GOD OF WAR  ELDEN RING VINGOU RED DEAD REDEMPTION EM QUE FOI ROUBADO ,2022-12-09T04:07:05.000Z,1.0,0,0,0,0,-0.1
21714,1601065869404041216,The Souls Community won tonight  What a great show  And yes  I loved Ragnarok too  even got platinum for it  But Elden Ring has my heart man  Miyazaki and his team deserved it sm,2022-12-09T04:07:04.000Z,1.0,0,1,3,0,0.75
21719,1601065867084959745,didn t seem like a real year but Elden Ring had a grip on the entire gaming planet for like months and in this age that s pretty much an entire presidency ,2022-12-09T04:07:03.000Z,1.0,0,0,1,0,0.1125
21733,1601065856804749314,Congratulations to Elden Ring for winning game of the year Fuck that kid,2022-12-09T04:07:01.000Z,1.0,0,0,1,0,-0.10000000000000002
21751,1601065847002648577,Fortnite did not win it I hope elden ring is the game of the year,2022-12-09T04:06:58.000Z,1.0,0,0,0,0,-0.4
21770,1601065834335830016,So happy that GoW Ragnarok and Elden Ring got the proper recognition they deserved two absolutely outstanding games   ,2022-12-09T04:06:55.000Z,1.0,0,0,30,0,0.43333333333333335
21776,1601065832226131968,Congrats to Elden Ring for the Win tonight at   Heres a piece I did few months back  ,2022-12-09T04:06:55.000Z,1.0,0,0,0,0,0.20000000000000004
21786,1601065823170596864,Elden Ring winning GOTY at means the game difficulty discourse on twitter will never end lol,2022-12-09T04:06:53.000Z,1.0,0,0,0,0,0.3
21840,1601065778937483266,wtf happened here with this kid nominating the Elden Ring GOTY award to his rabbi  Bill Clinton   ,2022-12-09T04:06:42.000Z,1.0,0,0,0,0,-0.5
21851,1601065771659993088,i kinda wished for GOWR to win  but Elden Ring is fine,2022-12-09T04:06:40.000Z,1.0,0,0,0,0,0.6083333333333334
21853,1601065770842476545,Dicho y hecho  Elden Ring GOTY,2022-12-09T04:06:40.000Z,1.0,0,0,0,0,0.0
21855,1601065770368135168,The best Game Elden ring,2022-12-09T04:06:40.000Z,1.0,2,0,7,0,0.3
21859,1601065768145543169,For real though  what that kid did was incredibly disrespectful to Miyazaki and the entire Elden Ring team  Shame on them ,2022-12-09T04:06:40.000Z,1.0,0,0,0,0,0.3666666666666667
21867,1601065760889090048, Go on stage with Elden ring devs   wait until they are done speaking shout out bill Clinton  leave,2022-12-09T04:06:38.000Z,1.0,0,0,0,0,0.0
21880,1601065755331526661,Elden Ring deserved game of the year for this line alone,2022-12-09T04:06:37.000Z,1.0,1,3,70,0,-0.4
21886,1601065750558822401,So happy Elden Ring won game of the year  Well deserved  ,2022-12-09T04:06:35.000Z,1.0,0,0,0,0,0.2
21892,1601065746192543744,Elden Ring es el GOTY,2022-12-09T04:06:34.000Z,1.0,0,0,2,0,0.0
21895,1601065745617547264,ELDEN RING GAME OF THE YEAR BABYYYYY  my heart was actually racing lmfao i did not expect anything to actually finesse that from god of war after that shit won like awards tonight and totk being most anticipated  splatoon best multiplayer   hell yeah,2022-12-09T04:06:34.000Z,1.0,0,0,1,0,0.15
21900,1601065742748635136,ELDEN RING GOTY BABYYYYY YEPEEE,2022-12-09T04:06:34.000Z,1.0,0,0,1,0,0.0
21906,1601065739590721537,Elden Ring won Game of the Year at  I am so happy ,2022-12-09T04:06:33.000Z,1.0,0,0,1,0,0.2
21910,1601065733391233024,Elden Ring cakewalk the GOTY I fear,2022-12-09T04:06:31.000Z,1.0,0,0,0,0,0.0
21927,1601065723610398720,Congrats Elden Ring for GOTY win much deserved ,2022-12-09T04:06:29.000Z,1.0,0,0,0,0,0.5
21928,1601065723518160896,Y obviamente Elden Ring GOTY,2022-12-09T04:06:29.000Z,1.0,0,0,0,0,0.0
21929,1601065723388133380,Bill Clinton on before Elden Ring DLC,2022-12-09T04:06:29.000Z,1.0,0,0,0,0,0.0
21948,1601065711442755584,Elden ring Ws  it won goty  Gow Ragnarok was a great game and deserved to win as well  respect to both games and their creators,2022-12-09T04:06:26.000Z,1.0,0,0,1,0,0.4000000000000001
21967,1601065692580937728,Both and are MASTERPIECES  My is God of War  but Elden Ring has it well deserved This year was amazing for us  the gamers Thank you,2022-12-09T04:06:22.000Z,1.0,0,0,0,0,0.6000000000000001
21981,1601065684749860864,Elden Ring was the most memorable gaming experience I had in a very long time  We will look back at it as a game that has changed the landscape akin to Botw in  Absolutely deserved and so nice to see it get recognition  Miyazaki san,2022-12-09T04:06:20.000Z,1.0,0,0,0,0,0.1907142857142857
21986,1601065678689431552,Elden Ring gets Game of the Year  Well deserved  A game I suck over hours into and fell in love with  Thank you Miyazaki and From Software ,2022-12-09T04:06:18.000Z,1.0,0,0,1,0,-0.10000000000000002
21989,1601065677661810688,Elden Ring  My winner and the best ,2022-12-09T04:06:18.000Z,1.0,0,0,5,0,1.0
21993,1601065676437061633,God of War  Ragnarok DOESNT win the but ELDEN RING does,2022-12-09T04:06:18.000Z,1.0,0,0,2,0,0.8
22002,1601065669990436864,Elden Ring wins Best Cut Content of the Year with the Cut Kal Questline ,2022-12-09T04:06:16.000Z,1.0,6,1,124,0,0.65
22006,1601065668077502464,ELDEN RING SWEEP,2022-12-09T04:06:16.000Z,1.0,2,0,5,0,0.0
22007,1601065667486441472,Elden Ring well deserved GOTY  An exclusive game should never be nominated,2022-12-09T04:06:16.000Z,1.0,0,0,0,0,-0.4
22018,1601065659404005376,Elden Ring GOTY,2022-12-09T04:06:14.000Z,1.0,0,0,0,0,0.0
22023,1601065656220516352,This people ruin goty for elden ring Really      You show award is really garbage but congratulation for,2022-12-09T04:06:13.000Z,1.0,0,0,0,0,0.2
22027,1601065654022713344,Pretty meh Games announced were me At least for me Everyone knew Elden Ring were going to clean house for any award they were nominated for so no upsets Ah well,2022-12-09T04:06:12.000Z,1.0,0,1,0,0,0.10555555555555557
22028,1601065653506838528,Elden Ring Goty,2022-12-09T04:06:12.000Z,1.0,1,0,3,0,0.0
22031,1601065650927316993,Elden Ring wins GOTY no complaints from me great game,2022-12-09T04:06:12.000Z,1.0,0,0,0,0,0.23333333333333336
22033,1601065648523993089,You see if Im that kid  Im not saying a word and I would just pretend to be apart of the Elden Ring team,2022-12-09T04:06:11.000Z,1.0,0,0,1,0,0.0
22038,1601065646212599808,ELDEN RING AVENGED RED DEAD REDEMPTION       LETS GO    ,2022-12-09T04:06:11.000Z,1.0,0,0,2,0,-0.1
22050,1601065635642888192,ELDEN RING WINS GOTY  BUT BILL CLINTON WAS THE TRUE SWEEP,2022-12-09T04:06:08.000Z,1.0,2,0,8,1,0.32499999999999996
22053,1601065634888323075,I m surprised Elden Ring won  But the real award should go to FLUTE GUY ,2022-12-09T04:06:08.000Z,1.0,0,0,0,0,0.15000000000000002
22059,1601065631964860417,Congratulations to Elden Ring       ,2022-12-09T04:06:07.000Z,1.0,0,0,0,0,0.0
22064,1601065628307427329,As soon as I saw the Elden Ring peeps come from the left and that kid come from the right  I knew they didn t belong there  Some weirdos out there ,2022-12-09T04:06:06.000Z,1.0,0,0,4,0,0.14285714285714285
22068,1601065625669210115,SONY COM JOGOS AGORA   Uncharted   God of War  The Last of Us Part   Elden Ring,2022-12-09T04:06:06.000Z,1.0,0,0,2,0,0.0
22075,1601065620787056641,ELDEN RING GOTY  FUCK YES Calls for a throwback ,2022-12-09T04:06:05.000Z,1.0,0,1,0,0,-0.4
22081,1601065619172257792,Elden Ring como GOTY ,2022-12-09T04:06:04.000Z,1.0,0,0,0,0,0.0
22095,1601065612025159681,Holy fucking shit felt like a good use of my time this year  Seriously though  that was actually pretty good  The reveals were good  the awards felt fair and sensible and seeing Elden Ring get the GOTY instead of GOW actually threw me for a loop  Good show guys ,2022-12-09T04:06:02.000Z,1.0,0,0,1,0,0.3574074074074074
22098,1601065611538599936,Congrats to Elden Ring for GOTY at,2022-12-09T04:06:02.000Z,1.0,0,0,1,0,0.0
22101,1601065606291128320,Hades announces and Elden Ring GOTY  I m happy ,2022-12-09T04:06:01.000Z,1.0,0,0,0,0,0.8
22106,1601065600893472768,Elden Ring and Sony show this year at   Hoping Xbox comes out with haymakers in,2022-12-09T04:06:00.000Z,1.0,0,0,1,0,0.0
22109,1601065598020358144,YOOOOOO ELDEN RING WON GAME OF THE YEARRR LETS GOOOO  I was honestly rooting for god of war more but elden ring was my second fave game this year  deservvvedddddd    ,2022-12-09T04:05:59.000Z,2.0,0,0,2,0,0.059999999999999984
22110,1601065597889978368,ELDEN RING GAME OF THE YEAR LETSSSS GOOOOO  ,2022-12-09T04:05:59.000Z,1.0,0,0,4,1,-0.4
22120,1601065591049109505,That kid walked on stage with the Elden Ring Devs and no one question him being behind them   ,2022-12-09T04:05:57.000Z,1.0,0,0,1,0,-0.4
22130,1601065585135472641,Elden Ring was game of the year hands down,2022-12-09T04:05:56.000Z,1.0,0,0,1,0,-0.2777777777777778
22131,1601065584879230976,Congratulations for the game of the year Elden Ring,2022-12-09T04:05:56.000Z,1.0,0,0,1,0,-0.4
22133,1601065583239663617,God of war ragnarok came out days ago it really didnt have a chanceElden ring dropped February of this year Its been days it really wasnt a fair Competition but congrats to the elden ring fans,2022-12-09T04:05:56.000Z,2.0,0,0,3,0,0.3666666666666667
22134,1601065582635683845,Elden Ring s ghost writer ,2022-12-09T04:05:55.000Z,1.0,0,0,2,0,0.0
22140,1601065577204035586,Elden Ring tho winning thats awesome congrats to them def wanna play that game in the future,2022-12-09T04:05:54.000Z,1.0,1,1,3,0,0.275
22155,1601065566533406720,Who in the fuck was that dude who just randomly went onstage with the Elden Ring team and thanked Bill Clinton ,2022-12-09T04:05:52.000Z,1.0,0,0,1,0,-0.45
22159,1601065563840651266,No Spider Man at TGA  not that I was expecting it just felt like it needed a bit more spark  Show was Mid to me  and i definitely didnt see Elden Ring as GOTY  but congrats to them,2022-12-09T04:05:51.000Z,1.0,0,0,0,0,0.16666666666666666
22162,1601065562523635712,Elden Ring won GOTY  What a well deserved award for a world that truly ment a lot to so many people  myself included  Massive kudos ,2022-12-09T04:05:51.000Z,1.0,0,0,2,0,0.25
22173,1601065551521947648,ELDEN RING WON THE,2022-12-09T04:05:48.000Z,1.0,0,0,3,0,0.0
22187,1601065542009651200,Big thanks to everybody who joined us for our stream of   Also  congrats to Elden Ring for taking home Game of the Year ,2022-12-09T04:05:46.000Z,1.0,0,0,3,0,-0.06666666666666667
22196,1601065537710137345,Elden Ring won Game of the Year    Let s Go    ,2022-12-09T04:05:45.000Z,1.0,0,0,2,0,-0.4
22198,1601065536518905857,Elden Ring rightfully getting GOTY,2022-12-09T04:05:44.000Z,1.0,0,0,0,0,0.0
22199,1601065535717793792,Elden ring for the win,2022-12-09T04:05:44.000Z,1.0,0,0,1,0,0.8
22203,1601065534723788801,I love how everyone was worried about Elden Ring winning  It s not my Game of the Year as that goes to Elden Ring simply because the story between father and son in my opinion doesn t compare to that of the story in Elden Ring but to each their own ,2022-12-09T04:05:44.000Z,3.0,0,1,0,0,0.24
22204,1601065534681849856,Yeah  had to be  Elden Ring is  comfortably  GOTY in what has been a quiet year  GoWR is fantastic but would ve been recency bias ,2022-12-09T04:05:44.000Z,1.0,1,1,7,0,0.26666666666666666
22221,1601065522984284160,Elden Ring beat the Sony rig buy out of the show  Ponies in the mud ,2022-12-09T04:05:41.000Z,1.0,0,0,0,0,0.0
22242,1601065512535924736,Let s fucking gooooElden Ring,2022-12-09T04:05:39.000Z,1.0,0,0,1,0,-0.6
22247,1601065509834743808,was pretty good better than last year s  Congrats to elden ring winning  looks sick  and had the best trailer,2022-12-09T04:05:38.000Z,1.0,0,0,0,0,0.3193877551020408
22248,1601065509486997504,I was hoping for Elden Ring DLC  That s the only let down this year  But we got GOTY so I shall not complain ,2022-12-09T04:05:38.000Z,1.0,0,1,1,0,-0.07777777777777779
22271,1601065497490903040,honestly im glad God of War Ragnarok won the best soundtrack cuz im still mad that they removed the elden ring soundtrack from spotify,2022-12-09T04:05:35.000Z,1.0,0,1,0,0,0.2916666666666667
22273,1601065496715362304,Congratulations to and for having your game  Elden Ring  getting the Game of The Year award in  I wish all of you keep the great job up and do your best in anything God Bless You always ,2022-12-09T04:05:35.000Z,1.0,0,1,0,0,0.25
22292,1601065488041197568,LETS FUCKING GOO ELDEN RING IS THE GOTY,2022-12-09T04:05:33.000Z,1.0,0,0,0,0,-0.6
22296,1601065486271516672,Thanks bill Clinton for Elden ring,2022-12-09T04:05:32.000Z,1.0,0,0,0,0,0.2
22298,1601065485339983872,Congrats to FormSoftware on winning game of the year with Elden Ring at Whether you played it or watched others play it  you have to agree it s super deserved  even in a year where Horizon Forbidden West and God of War Ragnorak dropped ,2022-12-09T04:05:32.000Z,1.0,0,0,0,0,0.14444444444444443
